hand,value,handtype,score
"('05C', '08C', '09C', '12C', '14C')",89.12985,5,997951.0
"('04C', '08C', '09C', '12C', '14C')",89.12984,5,997950.0
"('03C', '08C', '09C', '12C', '14C')",89.12983,5,997948.0
"('02C', '08C', '09C', '12C', '14C')",89.12982000000001,5,997946.0
"('06C', '07C', '09C', '12C', '14C')",89.12976,5,997945.0
"('05C', '07C', '09C', '12C', '14C')",89.12975,5,997943.0
"('04C', '07C', '09C', '12C', '14C')",89.12974,5,997942.0
"('03C', '07C', '09C', '12C', '14C')",89.12973,5,997940.0
"('02C', '07C', '09C', '12C', '14C')",89.12972,5,997939.0
"('05C', '06C', '09C', '12C', '14C')",89.12965000000001,5,997937.0
"('04C', '06C', '09C', '12C', '14C')",89.12964000000001,5,997936.0
"('03C', '06C', '09C', '12C', '14C')",89.12963,5,997934.0
"('02C', '06C', '09C', '12C', '14C')",89.12962000000002,5,997933.0
"('04C', '05C', '09C', '12C', '14C')",89.12954,5,997931.0
"('03C', '05C', '09C', '12C', '14C')",89.12953,5,997930.0
"('02C', '05C', '09C', '12C', '14C')",89.12952000000001,5,997928.0
"('03C', '04C', '09C', '12C', '14C')",89.12943,5,997926.0
"('02C', '04C', '09C', '12C', '14C')",89.12942000000001,5,997925.0
"('02C', '03C', '09C', '12C', '14C')",89.12932,5,997923.0
"('06C', '07C', '08C', '12C', '14C')",89.12876,5,997922.0
"('05C', '07C', '08C', '12C', '14C')",89.12875,5,997920.0
"('04C', '07C', '08C', '12C', '14C')",89.12874,5,997919.0
"('03C', '07C', '08C', '12C', '14C')",89.12872999999999,5,997917.0
"('02C', '07C', '08C', '12C', '14C')",89.12872,5,997916.0
"('05C', '06C', '08C', '12C', '14C')",89.12865000000001,5,997914.0
"('04C', '06C', '08C', '12C', '14C')",89.12864,5,997913.0
"('03C', '06C', '08C', '12C', '14C')",89.12863,5,997911.0
"('02C', '06C', '08C', '12C', '14C')",89.12862000000001,5,997910.0
"('04C', '05C', '08C', '12C', '14C')",89.12854,5,997908.0
"('03C', '05C', '08C', '12C', '14C')",89.12853,5,997906.0
"('02C', '05C', '08C', '12C', '14C')",89.12852000000001,5,997905.0
"('03C', '04C', '08C', '12C', '14C')",89.12843,5,997903.0
"('02C', '04C', '08C', '12C', '14C')",89.12842,5,997902.0
"('02C', '03C', '08C', '12C', '14C')",89.12832,5,997900.0
"('05C', '06C', '07C', '12C', '14C')",89.12765000000002,5,997899.0
"('04C', '06C', '07C', '12C', '14C')",89.12764000000001,5,997897.0
"('03C', '06C', '07C', '12C', '14C')",89.12763000000001,5,997896.0
"('02C', '06C', '07C', '12C', '14C')",89.12762000000002,5,997894.0
"('04C', '05C', '07C', '12C', '14C')",89.12754000000001,5,997893.0
"('03C', '05C', '07C', '12C', '14C')",89.12753000000001,5,997891.0
"('02C', '05C', '07C', '12C', '14C')",89.12752000000002,5,997890.0
"('03C', '04C', '07C', '12C', '14C')",89.12743,5,997888.0
"('02C', '04C', '07C', '12C', '14C')",89.12742000000001,5,997886.0
"('02C', '03C', '07C', '12C', '14C')",89.12732000000001,5,997885.0
"('04C', '05C', '06C', '12C', '14C')",89.12654,5,997883.0
"('03C', '05C', '06C', '12C', '14C')",89.12653,5,997882.0
"('02C', '05C', '06C', '12C', '14C')",89.12652000000001,5,997880.0
"('03C', '04C', '06C', '12C', '14C')",89.12643,5,997879.0
"('02C', '04C', '06C', '12C', '14C')",89.12642000000001,5,997877.0
"('02C', '03C', '06C', '12C', '14C')",89.12632,5,997876.0
"('03C', '04C', '05C', '12C', '14C')",89.12543,5,997874.0
"('02C', '04C', '05C', '12C', '14C')",89.12542,5,997873.0
"('02C', '03C', '05C', '12C', '14C')",89.12532,5,997871.0
"('02C', '03C', '04C', '12C', '14C')",89.12432000000001,5,997870.0
"('08C', '09C', '10C', '11C', '14C')",89.12098,5,997868.0
"('07C', '09C', '10C', '11C', '14C')",89.12097,5,997866.0
"('06C', '09C', '10C', '11C', '14C')",89.12096000000001,5,997865.0
"('05C', '09C', '10C', '11C', '14C')",89.12095000000001,5,997863.0
"('04C', '09C', '10C', '11C', '14C')",89.12094,5,997862.0
"('03C', '09C', '10C', '11C', '14C')",89.12093,5,997860.0
"('02C', '09C', '10C', '11C', '14C')",89.12092000000001,5,997859.0
"('07C', '08C', '10C', '11C', '14C')",89.12087,5,997857.0
"('06C', '08C', '10C', '11C', '14C')",89.12086000000001,5,997856.0
"('05C', '08C', '10C', '11C', '14C')",89.12085,5,997854.0
"('04C', '08C', '10C', '11C', '14C')",89.12084,5,997853.0
"('03C', '08C', '10C', '11C', '14C')",89.12083,5,997851.0
"('02C', '08C', '10C', '11C', '14C')",89.12082000000001,5,997850.0
"('06C', '07C', '10C', '11C', '14C')",89.12076,5,997848.0
"('05C', '07C', '10C', '11C', '14C')",89.12075,5,997846.0
"('04C', '07C', '10C', '11C', '14C')",89.12074,5,997845.0
"('03C', '07C', '10C', '11C', '14C')",89.12073,5,997843.0
"('02C', '07C', '10C', '11C', '14C')",89.12072,5,997842.0
"('05C', '06C', '10C', '11C', '14C')",89.12065000000001,5,997840.0
"('04C', '06C', '10C', '11C', '14C')",89.12064000000001,5,997839.0
"('03C', '06C', '10C', '11C', '14C')",89.12063,5,997837.0
"('02C', '06C', '10C', '11C', '14C')",89.12062000000002,5,997836.0
"('04C', '05C', '10C', '11C', '14C')",89.12054,5,997834.0
"('03C', '05C', '10C', '11C', '14C')",89.12053,5,997833.0
"('02C', '05C', '10C', '11C', '14C')",89.12052000000001,5,997831.0
"('03C', '04C', '10C', '11C', '14C')",89.12043,5,997830.0
"('02C', '04C', '10C', '11C', '14C')",89.12042000000001,5,997828.0
"('02C', '03C', '10C', '11C', '14C')",89.12032,5,997826.0
"('07C', '08C', '09C', '11C', '14C')",89.11986999999999,5,997825.0
"('06C', '08C', '09C', '11C', '14C')",89.11986,5,997823.0
"('05C', '08C', '09C', '11C', '14C')",89.11985,5,997822.0
"('04C', '08C', '09C', '11C', '14C')",89.11984,5,997820.0
"('03C', '08C', '09C', '11C', '14C')",89.11983,5,997819.0
"('02C', '08C', '09C', '11C', '14C')",89.11982,5,997817.0
"('06C', '07C', '09C', '11C', '14C')",89.11976,5,997816.0
"('05C', '07C', '09C', '11C', '14C')",89.11975,5,997814.0
"('04C', '07C', '09C', '11C', '14C')",89.11974,5,997813.0
"('03C', '07C', '09C', '11C', '14C')",89.11972999999999,5,997811.0
"('02C', '07C', '09C', '11C', '14C')",89.11972,5,997810.0
"('05C', '06C', '09C', '11C', '14C')",89.11965000000001,5,997808.0
"('04C', '06C', '09C', '11C', '14C')",89.11964,5,997806.0
"('03C', '06C', '09C', '11C', '14C')",89.11963,5,997805.0
"('02C', '06C', '09C', '11C', '14C')",89.11962000000001,5,997803.0
"('04C', '05C', '09C', '11C', '14C')",89.11954,5,997802.0
"('03C', '05C', '09C', '11C', '14C')",89.11953,5,997800.0
"('02C', '05C', '09C', '11C', '14C')",89.11952000000001,5,997799.0
"('03C', '04C', '09C', '11C', '14C')",89.11943,5,997797.0
"('02C', '04C', '09C', '11C', '14C')",89.11942,5,997796.0
"('02C', '03C', '09C', '11C', '14C')",89.11932,5,997794.0
"('06C', '07C', '08C', '11C', '14C')",89.11876,5,997793.0
"('05C', '07C', '08C', '11C', '14C')",89.11874999999999,5,997791.0
"('04C', '07C', '08C', '11C', '14C')",89.11873999999999,5,997790.0
"('03C', '07C', '08C', '11C', '14C')",89.11872999999999,5,997788.0
"('02C', '07C', '08C', '11C', '14C')",89.11872,5,997786.0
"('05C', '06C', '08C', '11C', '14C')",89.11865,5,997785.0
"('04C', '06C', '08C', '11C', '14C')",89.11864,5,997783.0
"('03C', '06C', '08C', '11C', '14C')",89.11863,5,997782.0
"('02C', '06C', '08C', '11C', '14C')",89.11862,5,997780.0
"('04C', '05C', '08C', '11C', '14C')",89.11854,5,997779.0
"('03C', '05C', '08C', '11C', '14C')",89.11852999999999,5,997777.0
"('02C', '05C', '08C', '11C', '14C')",89.11852,5,997776.0
"('03C', '04C', '08C', '11C', '14C')",89.11842999999999,5,997774.0
"('02C', '04C', '08C', '11C', '14C')",89.11842,5,997773.0
"('02C', '03C', '08C', '11C', '14C')",89.11832,5,997771.0
"('05C', '06C', '07C', '11C', '14C')",89.11765000000001,5,997769.0
"('04C', '06C', '07C', '11C', '14C')",89.11764000000001,5,997768.0
"('03C', '06C', '07C', '11C', '14C')",89.11763,5,997766.0
"('02C', '06C', '07C', '11C', '14C')",89.11762000000002,5,997765.0
"('04C', '05C', '07C', '11C', '14C')",89.11754,5,997763.0
"('03C', '05C', '07C', '11C', '14C')",89.11753,5,997762.0
"('02C', '05C', '07C', '11C', '14C')",89.11752000000001,5,997760.0
"('03C', '04C', '07C', '11C', '14C')",89.11743,5,997759.0
"('02C', '04C', '07C', '11C', '14C')",89.11742000000001,5,997757.0
"('02C', '03C', '07C', '11C', '14C')",89.11732,5,997756.0
"('04C', '05C', '06C', '11C', '14C')",89.11654,5,997754.0
"('03C', '05C', '06C', '11C', '14C')",89.11653,5,997753.0
"('02C', '05C', '06C', '11C', '14C')",89.11652000000001,5,997751.0
"('03C', '04C', '06C', '11C', '14C')",89.11643,5,997749.0
"('02C', '04C', '06C', '11C', '14C')",89.11642,5,997748.0
"('02C', '03C', '06C', '11C', '14C')",89.11632,5,997746.0
"('03C', '04C', '05C', '11C', '14C')",89.11542999999999,5,997745.0
"('02C', '04C', '05C', '11C', '14C')",89.11542,5,997743.0
"('02C', '03C', '05C', '11C', '14C')",89.11532,5,997742.0
"('02C', '03C', '04C', '11C', '14C')",89.11432,5,997740.0
"('07C', '08C', '09C', '10C', '14C')",89.10986999999999,5,997739.0
"('06C', '08C', '09C', '10C', '14C')",89.10986,5,997737.0
"('05C', '08C', '09C', '10C', '14C')",89.10985,5,997736.0
"('04C', '08C', '09C', '10C', '14C')",89.10983999999999,5,997734.0
"('03C', '08C', '09C', '10C', '14C')",89.10982999999999,5,997733.0
"('02C', '08C', '09C', '10C', '14C')",89.10982,5,997731.0
"('06C', '07C', '09C', '10C', '14C')",89.10976,5,997729.0
"('05C', '07C', '09C', '10C', '14C')",89.10974999999999,5,997728.0
"('04C', '07C', '09C', '10C', '14C')",89.10973999999999,5,997726.0
"('03C', '07C', '09C', '10C', '14C')",89.10972999999998,5,997725.0
"('02C', '07C', '09C', '10C', '14C')",89.10972,5,997723.0
"('05C', '06C', '09C', '10C', '14C')",89.10965,5,997722.0
"('04C', '06C', '09C', '10C', '14C')",89.10964,5,997720.0
"('03C', '06C', '09C', '10C', '14C')",89.10963,5,997719.0
"('02C', '06C', '09C', '10C', '14C')",89.10962,5,997717.0
"('04C', '05C', '09C', '10C', '14C')",89.10954,5,997716.0
"('03C', '05C', '09C', '10C', '14C')",89.10952999999999,5,997714.0
"('02C', '05C', '09C', '10C', '14C')",89.10952,5,997713.0
"('03C', '04C', '09C', '10C', '14C')",89.10942999999999,5,997711.0
"('02C', '04C', '09C', '10C', '14C')",89.10942,5,997709.0
"('02C', '03C', '09C', '10C', '14C')",89.10932,5,997708.0
"('06C', '07C', '08C', '10C', '14C')",89.10875999999999,5,997706.0
"('05C', '07C', '08C', '10C', '14C')",89.10874999999999,5,997705.0
"('04C', '07C', '08C', '10C', '14C')",89.10873999999998,5,997703.0
"('03C', '07C', '08C', '10C', '14C')",89.10872999999998,5,997702.0
"('02C', '07C', '08C', '10C', '14C')",89.10871999999999,5,997700.0
"('05C', '06C', '08C', '10C', '14C')",89.10865,5,997699.0
"('04C', '06C', '08C', '10C', '14C')",89.10864,5,997697.0
"('03C', '06C', '08C', '10C', '14C')",89.10862999999999,5,997696.0
"('02C', '06C', '08C', '10C', '14C')",89.10862,5,997694.0
"('04C', '05C', '08C', '10C', '14C')",89.10853999999999,5,997693.0
"('03C', '05C', '08C', '10C', '14C')",89.10852999999999,5,997691.0
"('02C', '05C', '08C', '10C', '14C')",89.10852,5,997689.0
"('03C', '04C', '08C', '10C', '14C')",89.10842999999998,5,997688.0
"('02C', '04C', '08C', '10C', '14C')",89.10842,5,997686.0
"('02C', '03C', '08C', '10C', '14C')",89.10831999999999,5,997685.0
"('05C', '06C', '07C', '10C', '14C')",89.10765,5,997683.0
"('04C', '06C', '07C', '10C', '14C')",89.10764,5,997682.0
"('03C', '06C', '07C', '10C', '14C')",89.10763,5,997680.0
"('02C', '06C', '07C', '10C', '14C')",89.10762000000001,5,997679.0
"('04C', '05C', '07C', '10C', '14C')",89.10754,5,997677.0
"('03C', '05C', '07C', '10C', '14C')",89.10753,5,997676.0
"('02C', '05C', '07C', '10C', '14C')",89.10752000000001,5,997674.0
"('03C', '04C', '07C', '10C', '14C')",89.10743,5,997673.0
"('02C', '04C', '07C', '10C', '14C')",89.10742,5,997671.0
"('02C', '03C', '07C', '10C', '14C')",89.10732,5,997669.0
"('04C', '05C', '06C', '10C', '14C')",89.10654,5,997668.0
"('03C', '05C', '06C', '10C', '14C')",89.10652999999999,5,997666.0
"('02C', '05C', '06C', '10C', '14C')",89.10652,5,997665.0
"('03C', '04C', '06C', '10C', '14C')",89.10642999999999,5,997663.0
"('02C', '04C', '06C', '10C', '14C')",89.10642,5,997662.0
"('02C', '03C', '06C', '10C', '14C')",89.10632,5,997660.0
"('03C', '04C', '05C', '10C', '14C')",89.10542999999998,5,997659.0
"('02C', '04C', '05C', '10C', '14C')",89.10542,5,997657.0
"('02C', '03C', '05C', '10C', '14C')",89.10531999999999,5,997656.0
"('02C', '03C', '04C', '10C', '14C')",89.10432,5,997654.0
"('06C', '07C', '08C', '09C', '14C')",89.09876,5,997653.0
"('05C', '07C', '08C', '09C', '14C')",89.09875,5,997651.0
"('04C', '07C', '08C', '09C', '14C')",89.09873999999999,5,997649.0
"('03C', '07C', '08C', '09C', '14C')",89.09872999999999,5,997648.0
"('02C', '07C', '08C', '09C', '14C')",89.09872,5,997646.0
"('05C', '06C', '08C', '09C', '14C')",89.09865,5,997645.0
"('04C', '06C', '08C', '09C', '14C')",89.09864,5,997643.0
"('03C', '06C', '08C', '09C', '14C')",89.09863,5,997642.0
"('02C', '06C', '08C', '09C', '14C')",89.09862000000001,5,997640.0
"('04C', '05C', '08C', '09C', '14C')",89.09854,5,997639.0
"('03C', '05C', '08C', '09C', '14C')",89.09853,5,997637.0
"('02C', '05C', '08C', '09C', '14C')",89.09852000000001,5,997636.0
"('03C', '04C', '08C', '09C', '14C')",89.09843,5,997634.0
"('02C', '04C', '08C', '09C', '14C')",89.09842,5,997633.0
"('02C', '03C', '08C', '09C', '14C')",89.09832,5,997631.0
"('05C', '06C', '07C', '09C', '14C')",89.09765000000002,5,997629.0
"('04C', '06C', '07C', '09C', '14C')",89.09764000000001,5,997628.0
"('03C', '06C', '07C', '09C', '14C')",89.09763000000001,5,997626.0
"('02C', '06C', '07C', '09C', '14C')",89.09762000000002,5,997625.0
"('04C', '05C', '07C', '09C', '14C')",89.09754000000001,5,997623.0
"('03C', '05C', '07C', '09C', '14C')",89.09753,5,997622.0
"('02C', '05C', '07C', '09C', '14C')",89.09752000000002,5,997620.0
"('03C', '04C', '07C', '09C', '14C')",89.09743,5,997619.0
"('02C', '04C', '07C', '09C', '14C')",89.09742000000001,5,997617.0
"('02C', '03C', '07C', '09C', '14C')",89.09732000000001,5,997616.0
"('04C', '05C', '06C', '09C', '14C')",89.09654,5,997614.0
"('03C', '05C', '06C', '09C', '14C')",89.09653,5,997613.0
"('02C', '05C', '06C', '09C', '14C')",89.09652000000001,5,997611.0
"('03C', '04C', '06C', '09C', '14C')",89.09643,5,997609.0
"('02C', '04C', '06C', '09C', '14C')",89.09642000000001,5,997608.0
"('02C', '03C', '06C', '09C', '14C')",89.09632,5,997606.0
"('03C', '04C', '05C', '09C', '14C')",89.09543,5,997605.0
"('02C', '04C', '05C', '09C', '14C')",89.09542,5,997603.0
"('02C', '03C', '05C', '09C', '14C')",89.09532,5,997602.0
"('02C', '03C', '04C', '09C', '14C')",89.09432000000001,5,997600.0
"('05C', '06C', '07C', '08C', '14C')",89.08765000000001,5,997599.0
"('04C', '06C', '07C', '08C', '14C')",89.08764000000001,5,997597.0
"('03C', '06C', '07C', '08C', '14C')",89.08763,5,997596.0
"('02C', '06C', '07C', '08C', '14C')",89.08762000000002,5,997594.0
"('04C', '05C', '07C', '08C', '14C')",89.08754,5,997592.0
"('03C', '05C', '07C', '08C', '14C')",89.08753,5,997591.0
"('02C', '05C', '07C', '08C', '14C')",89.08752000000001,5,997589.0
"('03C', '04C', '07C', '08C', '14C')",89.08743,5,997588.0
"('02C', '04C', '07C', '08C', '14C')",89.08742000000001,5,997586.0
"('02C', '03C', '07C', '08C', '14C')",89.08732,5,997585.0
"('04C', '05C', '06C', '08C', '14C')",89.08654,5,997583.0
"('03C', '05C', '06C', '08C', '14C')",89.08653,5,997582.0
"('02C', '05C', '06C', '08C', '14C')",89.08652000000001,5,997580.0
"('03C', '04C', '06C', '08C', '14C')",89.08643,5,997579.0
"('02C', '04C', '06C', '08C', '14C')",89.08642,5,997577.0
"('02C', '03C', '06C', '08C', '14C')",89.08632,5,997576.0
"('03C', '04C', '05C', '08C', '14C')",89.08542999999999,5,997574.0
"('02C', '04C', '05C', '08C', '14C')",89.08542,5,997572.0
"('02C', '03C', '05C', '08C', '14C')",89.08532,5,997571.0
"('02C', '03C', '04C', '08C', '14C')",89.08432,5,997569.0
"('04C', '05C', '06C', '07C', '14C')",89.07654,5,997568.0
"('03C', '05C', '06C', '07C', '14C')",89.07652999999999,5,997566.0
"('02C', '05C', '06C', '07C', '14C')",89.07652,5,997565.0
"('03C', '04C', '06C', '07C', '14C')",89.07642999999999,5,997563.0
"('02C', '04C', '06C', '07C', '14C')",89.07642,5,997562.0
"('02C', '03C', '06C', '07C', '14C')",89.07632,5,997560.0
"('03C', '04C', '05C', '07C', '14C')",89.07542999999998,5,997559.0
"('02C', '04C', '05C', '07C', '14C')",89.07542,5,997557.0
"('02C', '03C', '05C', '07C', '14C')",89.07531999999999,5,997556.0
"('02C', '03C', '04C', '07C', '14C')",89.07432,5,997554.0
"('03C', '04C', '05C', '06C', '14C')",89.06542999999999,5,997552.0
"('02C', '04C', '05C', '06C', '14C')",89.06542,5,997551.0
"('02C', '03C', '05C', '06C', '14C')",89.06532,5,997549.0
"('02C', '03C', '04C', '06C', '14C')",89.06432000000001,5,997548.0
"('02C', '03C', '04C', '05C', '14C')",89.05432,5,997546.0
"('08C', '10C', '11C', '12C', '13C')",88.13208,5,997545.0
"('07C', '10C', '11C', '12C', '13C')",88.13207,5,997543.0
"('06C', '10C', '11C', '12C', '13C')",88.13206000000001,5,997542.0
"('05C', '10C', '11C', '12C', '13C')",88.13205,5,997540.0
"('04C', '10C', '11C', '12C', '13C')",88.13204,5,997539.0
"('03C', '10C', '11C', '12C', '13C')",88.13203,5,997537.0
"('02C', '10C', '11C', '12C', '13C')",88.13202000000001,5,997536.0
"('08C', '09C', '11C', '12C', '13C')",88.13198,5,997534.0
"('07C', '09C', '11C', '12C', '13C')",88.13197,5,997532.0
"('06C', '09C', '11C', '12C', '13C')",88.13196,5,997531.0
"('05C', '09C', '11C', '12C', '13C')",88.13195,5,997529.0
"('04C', '09C', '11C', '12C', '13C')",88.13194,5,997528.0
"('03C', '09C', '11C', '12C', '13C')",88.13193,5,997526.0
"('02C', '09C', '11C', '12C', '13C')",88.13192000000001,5,997525.0
"('07C', '08C', '11C', '12C', '13C')",88.13186999999999,5,997523.0
"('06C', '08C', '11C', '12C', '13C')",88.13186,5,997522.0
"('05C', '08C', '11C', '12C', '13C')",88.13185,5,997520.0
"('04C', '08C', '11C', '12C', '13C')",88.13184,5,997519.0
"('03C', '08C', '11C', '12C', '13C')",88.13183,5,997517.0
"('02C', '08C', '11C', '12C', '13C')",88.13182,5,997516.0
"('06C', '07C', '11C', '12C', '13C')",88.13176,5,997514.0
"('05C', '07C', '11C', '12C', '13C')",88.13175,5,997512.0
"('04C', '07C', '11C', '12C', '13C')",88.13174,5,997511.0
"('03C', '07C', '11C', '12C', '13C')",88.13172999999999,5,997509.0
"('02C', '07C', '11C', '12C', '13C')",88.13172,5,997508.0
"('05C', '06C', '11C', '12C', '13C')",88.13165000000001,5,997506.0
"('04C', '06C', '11C', '12C', '13C')",88.13164,5,997505.0
"('03C', '06C', '11C', '12C', '13C')",88.13163,5,997503.0
"('02C', '06C', '11C', '12C', '13C')",88.13162000000001,5,997502.0
"('04C', '05C', '11C', '12C', '13C')",88.13154,5,997500.0
"('03C', '05C', '11C', '12C', '13C')",88.13153,5,997499.0
"('02C', '05C', '11C', '12C', '13C')",88.13152000000001,5,997497.0
"('03C', '04C', '11C', '12C', '13C')",88.13143,5,997496.0
"('02C', '04C', '11C', '12C', '13C')",88.13142,5,997494.0
"('02C', '03C', '11C', '12C', '13C')",88.13132,5,997492.0
"('08C', '09C', '10C', '12C', '13C')",88.13098000000001,5,997491.0
"('07C', '09C', '10C', '12C', '13C')",88.13097,5,997489.0
"('06C', '09C', '10C', '12C', '13C')",88.13096000000002,5,997488.0
"('05C', '09C', '10C', '12C', '13C')",88.13095000000001,5,997486.0
"('04C', '09C', '10C', '12C', '13C')",88.13094000000001,5,997485.0
"('03C', '09C', '10C', '12C', '13C')",88.13093,5,997483.0
"('02C', '09C', '10C', '12C', '13C')",88.13092000000002,5,997482.0
"('07C', '08C', '10C', '12C', '13C')",88.13087,5,997480.0
"('06C', '08C', '10C', '12C', '13C')",88.13086000000001,5,997479.0
"('05C', '08C', '10C', '12C', '13C')",88.13085000000001,5,997477.0
"('04C', '08C', '10C', '12C', '13C')",88.13084,5,997476.0
"('03C', '08C', '10C', '12C', '13C')",88.13083,5,997474.0
"('02C', '08C', '10C', '12C', '13C')",88.13082000000001,5,997472.0
"('06C', '07C', '10C', '12C', '13C')",88.13076000000001,5,997471.0
"('05C', '07C', '10C', '12C', '13C')",88.13075,5,997469.0
"('04C', '07C', '10C', '12C', '13C')",88.13074,5,997468.0
"('03C', '07C', '10C', '12C', '13C')",88.13073,5,997466.0
"('02C', '07C', '10C', '12C', '13C')",88.13072000000001,5,997465.0
"('05C', '06C', '10C', '12C', '13C')",88.13065000000002,5,997463.0
"('04C', '06C', '10C', '12C', '13C')",88.13064000000001,5,997462.0
"('03C', '06C', '10C', '12C', '13C')",88.13063000000001,5,997460.0
"('02C', '06C', '10C', '12C', '13C')",88.13062000000002,5,997459.0
"('04C', '05C', '10C', '12C', '13C')",88.13054000000001,5,997457.0
"('03C', '05C', '10C', '12C', '13C')",88.13053000000001,5,997456.0
"('02C', '05C', '10C', '12C', '13C')",88.13052000000002,5,997454.0
"('03C', '04C', '10C', '12C', '13C')",88.13043,5,997452.0
"('02C', '04C', '10C', '12C', '13C')",88.13042000000002,5,997451.0
"('02C', '03C', '10C', '12C', '13C')",88.13032000000001,5,997449.0
"('07C', '08C', '09C', '12C', '13C')",88.12987,5,997448.0
"('06C', '08C', '09C', '12C', '13C')",88.12986000000001,5,997446.0
"('05C', '08C', '09C', '12C', '13C')",88.12985,5,997445.0
"('04C', '08C', '09C', '12C', '13C')",88.12984,5,997443.0
"('03C', '08C', '09C', '12C', '13C')",88.12983,5,997442.0
"('02C', '08C', '09C', '12C', '13C')",88.12982000000001,5,997440.0
"('06C', '07C', '09C', '12C', '13C')",88.12976,5,997439.0
"('05C', '07C', '09C', '12C', '13C')",88.12975,5,997437.0
"('04C', '07C', '09C', '12C', '13C')",88.12974,5,997436.0
"('03C', '07C', '09C', '12C', '13C')",88.12973,5,997434.0
"('02C', '07C', '09C', '12C', '13C')",88.12972,5,997432.0
"('05C', '06C', '09C', '12C', '13C')",88.12965000000001,5,997431.0
"('04C', '06C', '09C', '12C', '13C')",88.12964000000001,5,997429.0
