score,hand,handtype,score2
18.0962,"[2, 3, 3, 6, 9]",1,537228.0
18.095399999999998,"[3, 3, 4, 5, 9]",1,537081.0
18.0952,"[2, 3, 3, 5, 9]",1,536933.0
18.0942,"[2, 3, 3, 4, 9]",1,536785.0
18.0876,"[3, 3, 6, 7, 8]",1,536637.0
18.0875,"[3, 3, 5, 7, 8]",1,536490.0
18.0874,"[3, 3, 4, 7, 8]",1,536342.0
18.0872,"[2, 3, 3, 7, 8]",1,536194.0
18.086499999999997,"[3, 3, 5, 6, 8]",1,536046.0
18.086399999999998,"[3, 3, 4, 6, 8]",1,535899.0
18.086199999999998,"[2, 3, 3, 6, 8]",1,535751.0
18.085399999999996,"[3, 3, 4, 5, 8]",1,535603.0
18.085199999999997,"[2, 3, 3, 5, 8]",1,535455.0
18.0842,"[2, 3, 3, 4, 8]",1,535308.0
18.0765,"[3, 3, 5, 6, 7]",1,535160.0
18.0764,"[3, 3, 4, 6, 7]",1,535012.0
18.0762,"[2, 3, 3, 6, 7]",1,534864.0
18.0754,"[3, 3, 4, 5, 7]",1,534717.0
18.0752,"[2, 3, 3, 5, 7]",1,534569.0
18.0742,"[2, 3, 3, 4, 7]",1,534421.0
18.065399999999997,"[3, 3, 4, 5, 6]",1,534273.0
18.065199999999997,"[2, 3, 3, 5, 6]",1,534126.0
18.0642,"[2, 3, 3, 4, 6]",1,533978.0
18.0542,"[2, 3, 3, 4, 5]",1,533830.0
17.154200000000003,"[2, 2, 12, 13, 14]",1,533682.0
17.154100000000003,"[2, 2, 11, 13, 14]",1,533535.0
17.154000000000003,"[2, 2, 10, 13, 14]",1,533387.0
17.153900000000004,"[2, 2, 9, 13, 14]",1,533239.0
17.153800000000004,"[2, 2, 8, 13, 14]",1,533091.0
17.1537,"[2, 2, 7, 13, 14]",1,532944.0
17.1536,"[2, 2, 6, 13, 14]",1,532796.0
17.1535,"[2, 2, 5, 13, 14]",1,532648.0
17.1534,"[2, 2, 4, 13, 14]",1,532500.0
17.1533,"[2, 2, 3, 13, 14]",1,532353.0
17.153100000000002,"[2, 2, 11, 12, 14]",1,532205.0
17.153000000000002,"[2, 2, 10, 12, 14]",1,532057.0
17.152900000000002,"[2, 2, 9, 12, 14]",1,531909.0
17.152800000000003,"[2, 2, 8, 12, 14]",1,531762.0
17.1527,"[2, 2, 7, 12, 14]",1,531614.0
17.1526,"[2, 2, 6, 12, 14]",1,531466.0
17.1525,"[2, 2, 5, 12, 14]",1,531318.0
17.1524,"[2, 2, 4, 12, 14]",1,531171.0
17.1523,"[2, 2, 3, 12, 14]",1,531023.0
17.152,"[2, 2, 10, 11, 14]",1,530875.0
17.1519,"[2, 2, 9, 11, 14]",1,530727.0
17.1518,"[2, 2, 8, 11, 14]",1,530580.0
17.151699999999998,"[2, 2, 7, 11, 14]",1,530432.0
17.1516,"[2, 2, 6, 11, 14]",1,530284.0
17.1515,"[2, 2, 5, 11, 14]",1,530136.0
17.1514,"[2, 2, 4, 11, 14]",1,529989.0
17.1513,"[2, 2, 3, 11, 14]",1,529841.0
17.150900000000004,"[2, 2, 9, 10, 14]",1,529693.0
17.150800000000004,"[2, 2, 8, 10, 14]",1,529545.0
17.1507,"[2, 2, 7, 10, 14]",1,529398.0
17.1506,"[2, 2, 6, 10, 14]",1,529250.0
17.1505,"[2, 2, 5, 10, 14]",1,529102.0
17.1504,"[2, 2, 4, 10, 14]",1,528954.0
17.1503,"[2, 2, 3, 10, 14]",1,528807.0
17.149800000000003,"[2, 2, 8, 9, 14]",1,528659.0
17.1497,"[2, 2, 7, 9, 14]",1,528511.0
17.1496,"[2, 2, 6, 9, 14]",1,528363.0
17.1495,"[2, 2, 5, 9, 14]",1,528216.0
17.1494,"[2, 2, 4, 9, 14]",1,528068.0
17.1493,"[2, 2, 3, 9, 14]",1,527920.0
17.148699999999998,"[2, 2, 7, 8, 14]",1,527772.0
17.1486,"[2, 2, 6, 8, 14]",1,527625.0
17.1485,"[2, 2, 5, 8, 14]",1,527477.0
17.1484,"[2, 2, 4, 8, 14]",1,527329.0
17.1483,"[2, 2, 3, 8, 14]",1,527181.0
17.1476,"[2, 2, 6, 7, 14]",1,527034.0
17.1475,"[2, 2, 5, 7, 14]",1,526886.0
17.1474,"[2, 2, 4, 7, 14]",1,526738.0
17.1473,"[2, 2, 3, 7, 14]",1,526590.0
17.1465,"[2, 2, 5, 6, 14]",1,526443.0
17.1464,"[2, 2, 4, 6, 14]",1,526295.0
17.1463,"[2, 2, 3, 6, 14]",1,526147.0
17.1454,"[2, 2, 4, 5, 14]",1,525999.0
17.1453,"[2, 2, 3, 5, 14]",1,525851.0
17.1443,"[2, 2, 3, 4, 14]",1,525704.0
17.1431,"[2, 2, 11, 12, 13]",1,525556.0
17.143,"[2, 2, 10, 12, 13]",1,525408.0
17.1429,"[2, 2, 9, 12, 13]",1,525260.0
17.1428,"[2, 2, 8, 12, 13]",1,525113.0
17.142699999999998,"[2, 2, 7, 12, 13]",1,524965.0
17.142599999999998,"[2, 2, 6, 12, 13]",1,524817.0
17.1425,"[2, 2, 5, 12, 13]",1,524669.0
17.1424,"[2, 2, 4, 12, 13]",1,524522.0
17.1423,"[2, 2, 3, 12, 13]",1,524374.0
17.142,"[2, 2, 10, 11, 13]",1,524226.0
17.1419,"[2, 2, 9, 11, 13]",1,524078.0
17.1418,"[2, 2, 8, 11, 13]",1,523931.0
17.141699999999997,"[2, 2, 7, 11, 13]",1,523783.0
17.141599999999997,"[2, 2, 6, 11, 13]",1,523635.0
17.141499999999997,"[2, 2, 5, 11, 13]",1,523487.0
17.141399999999997,"[2, 2, 4, 11, 13]",1,523340.0
17.141299999999998,"[2, 2, 3, 11, 13]",1,523192.0
17.140900000000002,"[2, 2, 9, 10, 13]",1,523044.0
17.140800000000002,"[2, 2, 8, 10, 13]",1,522896.0
17.1407,"[2, 2, 7, 10, 13]",1,522749.0
17.1406,"[2, 2, 6, 10, 13]",1,522601.0
17.1405,"[2, 2, 5, 10, 13]",1,522453.0
17.1404,"[2, 2, 4, 10, 13]",1,522305.0
17.1403,"[2, 2, 3, 10, 13]",1,522158.0
17.1398,"[2, 2, 8, 9, 13]",1,522010.0
17.139699999999998,"[2, 2, 7, 9, 13]",1,521862.0
17.139599999999998,"[2, 2, 6, 9, 13]",1,521714.0
17.139499999999998,"[2, 2, 5, 9, 13]",1,521567.0
17.1394,"[2, 2, 4, 9, 13]",1,521419.0
17.1393,"[2, 2, 3, 9, 13]",1,521271.0
17.138699999999996,"[2, 2, 7, 8, 13]",1,521123.0
17.138599999999997,"[2, 2, 6, 8, 13]",1,520976.0
17.138499999999997,"[2, 2, 5, 8, 13]",1,520828.0
17.138399999999997,"[2, 2, 4, 8, 13]",1,520680.0
17.138299999999997,"[2, 2, 3, 8, 13]",1,520532.0
17.1376,"[2, 2, 6, 7, 13]",1,520385.0
17.1375,"[2, 2, 5, 7, 13]",1,520237.0
17.1374,"[2, 2, 4, 7, 13]",1,520089.0
17.1373,"[2, 2, 3, 7, 13]",1,519941.0
17.136499999999998,"[2, 2, 5, 6, 13]",1,519794.0
17.1364,"[2, 2, 4, 6, 13]",1,519646.0
17.1363,"[2, 2, 3, 6, 13]",1,519498.0
17.135399999999997,"[2, 2, 4, 5, 13]",1,519350.0
17.135299999999997,"[2, 2, 3, 5, 13]",1,519203.0
17.1343,"[2, 2, 3, 4, 13]",1,519055.0
17.132,"[2, 2, 10, 11, 12]",1,518907.0
17.1319,"[2, 2, 9, 11, 12]",1,518759.0
17.131800000000002,"[2, 2, 8, 11, 12]",1,518612.0
17.1317,"[2, 2, 7, 11, 12]",1,518464.0
17.1316,"[2, 2, 6, 11, 12]",1,518316.0
17.1315,"[2, 2, 5, 11, 12]",1,518168.0
17.1314,"[2, 2, 4, 11, 12]",1,518021.0
17.1313,"[2, 2, 3, 11, 12]",1,517873.0
17.130900000000004,"[2, 2, 9, 10, 12]",1,517725.0
17.130800000000004,"[2, 2, 8, 10, 12]",1,517577.0
17.1307,"[2, 2, 7, 10, 12]",1,517430.0
17.1306,"[2, 2, 6, 10, 12]",1,517282.0
17.1305,"[2, 2, 5, 10, 12]",1,517134.0
17.1304,"[2, 2, 4, 10, 12]",1,516986.0
17.130300000000002,"[2, 2, 3, 10, 12]",1,516839.0
17.129800000000003,"[2, 2, 8, 9, 12]",1,516691.0
17.1297,"[2, 2, 7, 9, 12]",1,516543.0
17.1296,"[2, 2, 6, 9, 12]",1,516395.0
17.1295,"[2, 2, 5, 9, 12]",1,516248.0
17.1294,"[2, 2, 4, 9, 12]",1,516100.0
17.1293,"[2, 2, 3, 9, 12]",1,515952.0
17.1287,"[2, 2, 7, 8, 12]",1,515804.0
17.1286,"[2, 2, 6, 8, 12]",1,515657.0
17.1285,"[2, 2, 5, 8, 12]",1,515509.0
17.1284,"[2, 2, 4, 8, 12]",1,515361.0
17.1283,"[2, 2, 3, 8, 12]",1,515213.0
17.1276,"[2, 2, 6, 7, 12]",1,515066.0
17.1275,"[2, 2, 5, 7, 12]",1,514918.0
17.1274,"[2, 2, 4, 7, 12]",1,514770.0
17.1273,"[2, 2, 3, 7, 12]",1,514622.0
17.1265,"[2, 2, 5, 6, 12]",1,514475.0
17.1264,"[2, 2, 4, 6, 12]",1,514327.0
17.1263,"[2, 2, 3, 6, 12]",1,514179.0
17.1254,"[2, 2, 4, 5, 12]",1,514031.0
17.1253,"[2, 2, 3, 5, 12]",1,513884.0
17.1243,"[2, 2, 3, 4, 12]",1,513736.0
17.120900000000002,"[2, 2, 9, 10, 11]",1,513588.0
17.120800000000003,"[2, 2, 8, 10, 11]",1,513440.0
17.1207,"[2, 2, 7, 10, 11]",1,513293.0
17.1206,"[2, 2, 6, 10, 11]",1,513145.0
17.1205,"[2, 2, 5, 10, 11]",1,512997.0
17.1204,"[2, 2, 4, 10, 11]",1,512849.0
17.1203,"[2, 2, 3, 10, 11]",1,512702.0
17.1198,"[2, 2, 8, 9, 11]",1,512554.0
17.119699999999998,"[2, 2, 7, 9, 11]",1,512406.0
17.1196,"[2, 2, 6, 9, 11]",1,512258.0
17.1195,"[2, 2, 5, 9, 11]",1,512111.0
17.1194,"[2, 2, 4, 9, 11]",1,511963.0
17.1193,"[2, 2, 3, 9, 11]",1,511815.0
17.118699999999997,"[2, 2, 7, 8, 11]",1,511667.0
17.118599999999997,"[2, 2, 6, 8, 11]",1,511520.0
17.118499999999997,"[2, 2, 5, 8, 11]",1,511372.0
17.118399999999998,"[2, 2, 4, 8, 11]",1,511224.0
17.118299999999998,"[2, 2, 3, 8, 11]",1,511076.0
17.1176,"[2, 2, 6, 7, 11]",1,510929.0
17.1175,"[2, 2, 5, 7, 11]",1,510781.0
17.1174,"[2, 2, 4, 7, 11]",1,510633.0
17.1173,"[2, 2, 3, 7, 11]",1,510485.0
17.1165,"[2, 2, 5, 6, 11]",1,510338.0
17.1164,"[2, 2, 4, 6, 11]",1,510190.0
17.1163,"[2, 2, 3, 6, 11]",1,510042.0
17.115399999999998,"[2, 2, 4, 5, 11]",1,509894.0
17.115299999999998,"[2, 2, 3, 5, 11]",1,509747.0
17.1143,"[2, 2, 3, 4, 11]",1,509599.0
17.109800000000003,"[2, 2, 8, 9, 10]",1,509451.0
17.1097,"[2, 2, 7, 9, 10]",1,509303.0
17.1096,"[2, 2, 6, 9, 10]",1,509156.0
17.1095,"[2, 2, 5, 9, 10]",1,509008.0
17.1094,"[2, 2, 4, 9, 10]",1,508860.0
17.1093,"[2, 2, 3, 9, 10]",1,508712.0
17.1087,"[2, 2, 7, 8, 10]",1,508565.0
17.1086,"[2, 2, 6, 8, 10]",1,508417.0
17.1085,"[2, 2, 5, 8, 10]",1,508269.0
17.1084,"[2, 2, 4, 8, 10]",1,508121.0
17.1083,"[2, 2, 3, 8, 10]",1,507974.0
17.1076,"[2, 2, 6, 7, 10]",1,507826.0
17.1075,"[2, 2, 5, 7, 10]",1,507678.0
17.107400000000002,"[2, 2, 4, 7, 10]",1,507530.0
17.107300000000002,"[2, 2, 3, 7, 10]",1,507383.0
17.1065,"[2, 2, 5, 6, 10]",1,507235.0
17.1064,"[2, 2, 4, 6, 10]",1,507087.0
17.1063,"[2, 2, 3, 6, 10]",1,506939.0
17.1054,"[2, 2, 4, 5, 10]",1,506792.0
17.1053,"[2, 2, 3, 5, 10]",1,506644.0
17.104300000000002,"[2, 2, 3, 4, 10]",1,506496.0
17.098699999999997,"[2, 2, 7, 8, 9]",1,506348.0
17.098599999999998,"[2, 2, 6, 8, 9]",1,506201.0
17.098499999999998,"[2, 2, 5, 8, 9]",1,506053.0
17.098399999999998,"[2, 2, 4, 8, 9]",1,505905.0
17.0983,"[2, 2, 3, 8, 9]",1,505757.0
17.0976,"[2, 2, 6, 7, 9]",1,505610.0
17.0975,"[2, 2, 5, 7, 9]",1,505462.0
17.0974,"[2, 2, 4, 7, 9]",1,505314.0
17.0973,"[2, 2, 3, 7, 9]",1,505166.0
17.0965,"[2, 2, 5, 6, 9]",1,505019.0
17.0964,"[2, 2, 4, 6, 9]",1,504871.0
17.0963,"[2, 2, 3, 6, 9]",1,504723.0
17.095399999999998,"[2, 2, 4, 5, 9]",1,504575.0
17.095299999999998,"[2, 2, 3, 5, 9]",1,504428.0
17.0943,"[2, 2, 3, 4, 9]",1,504280.0
17.0876,"[2, 2, 6, 7, 8]",1,504132.0
17.0875,"[2, 2, 5, 7, 8]",1,503984.0
17.0874,"[2, 2, 4, 7, 8]",1,503837.0
17.0873,"[2, 2, 3, 7, 8]",1,503689.0
17.086499999999997,"[2, 2, 5, 6, 8]",1,503541.0
17.086399999999998,"[2, 2, 4, 6, 8]",1,503393.0
17.086299999999998,"[2, 2, 3, 6, 8]",1,503246.0
17.085399999999996,"[2, 2, 4, 5, 8]",1,503098.0
17.085299999999997,"[2, 2, 3, 5, 8]",1,502950.0
17.0843,"[2, 2, 3, 4, 8]",1,502802.0
17.0765,"[2, 2, 5, 6, 7]",1,502655.0
17.0764,"[2, 2, 4, 6, 7]",1,502507.0
17.0763,"[2, 2, 3, 6, 7]",1,502359.0
17.0754,"[2, 2, 4, 5, 7]",1,502211.0
17.0753,"[2, 2, 3, 5, 7]",1,502064.0
17.0743,"[2, 2, 3, 4, 7]",1,501916.0
17.065399999999997,"[2, 2, 4, 5, 6]",1,501768.0
17.065299999999997,"[2, 2, 3, 5, 6]",1,501620.0
17.0643,"[2, 2, 3, 4, 6]",1,501473.0
17.0543,"[2, 2, 3, 4, 5]",1,501325.0
14.14319,"[9, 11, 12, 13, 14]",0,501177.0
14.143180000000001,"[8, 11, 12, 13, 14]",0,500785.0
14.14317,"[7, 11, 12, 13, 14]",0,500392.0
14.14316,"[6, 11, 12, 13, 14]",0,500000.0
14.14315,"[5, 11, 12, 13, 14]",0,499607.0
14.14314,"[4, 11, 12, 13, 14]",0,499215.0
14.143130000000001,"[3, 11, 12, 13, 14]",0,498822.0
14.14312,"[2, 11, 12, 13, 14]",0,498430.0
14.14309,"[9, 10, 12, 13, 14]",0,498037.0
14.143080000000001,"[8, 10, 12, 13, 14]",0,497645.0
14.14307,"[7, 10, 12, 13, 14]",0,497252.0
14.14306,"[6, 10, 12, 13, 14]",0,496860.0
14.14305,"[5, 10, 12, 13, 14]",0,496467.0
14.143040000000001,"[4, 10, 12, 13, 14]",0,496075.0
14.143030000000001,"[3, 10, 12, 13, 14]",0,495683.0
14.14302,"[2, 10, 12, 13, 14]",0,495290.0
14.142980000000001,"[8, 9, 12, 13, 14]",0,494898.0
14.14297,"[7, 9, 12, 13, 14]",0,494505.0
14.14296,"[6, 9, 12, 13, 14]",0,494113.0
14.14295,"[5, 9, 12, 13, 14]",0,493720.0
14.142940000000001,"[4, 9, 12, 13, 14]",0,493328.0
14.142930000000002,"[3, 9, 12, 13, 14]",0,492935.0
14.14292,"[2, 9, 12, 13, 14]",0,492543.0
14.14287,"[7, 8, 12, 13, 14]",0,492150.0
14.14286,"[6, 8, 12, 13, 14]",0,491758.0
14.142850000000001,"[5, 8, 12, 13, 14]",0,491365.0
14.142840000000001,"[4, 8, 12, 13, 14]",0,490973.0
14.142830000000002,"[3, 8, 12, 13, 14]",0,490580.0
14.14282,"[2, 8, 12, 13, 14]",0,490188.0
14.14276,"[6, 7, 12, 13, 14]",0,489796.0
14.142750000000001,"[5, 7, 12, 13, 14]",0,489403.0
14.142740000000002,"[4, 7, 12, 13, 14]",0,489011.0
14.142730000000002,"[3, 7, 12, 13, 14]",0,488618.0
14.14272,"[2, 7, 12, 13, 14]",0,488226.0
14.142650000000001,"[5, 6, 12, 13, 14]",0,487833.0
14.142640000000002,"[4, 6, 12, 13, 14]",0,487441.0
14.142630000000002,"[3, 6, 12, 13, 14]",0,487048.0
14.14262,"[2, 6, 12, 13, 14]",0,486656.0
14.142540000000002,"[4, 5, 12, 13, 14]",0,486263.0
14.142530000000002,"[3, 5, 12, 13, 14]",0,485871.0
14.142520000000001,"[2, 5, 12, 13, 14]",0,485478.0
14.142430000000003,"[3, 4, 12, 13, 14]",0,485086.0
14.142420000000001,"[2, 4, 12, 13, 14]",0,484693.0
14.14232,"[2, 3, 12, 13, 14]",0,484301.0
14.14209,"[9, 10, 11, 13, 14]",0,483909.0
14.14208,"[8, 10, 11, 13, 14]",0,483516.0
14.142069999999999,"[7, 10, 11, 13, 14]",0,483124.0
14.142059999999999,"[6, 10, 11, 13, 14]",0,482731.0
14.14205,"[5, 10, 11, 13, 14]",0,482339.0
14.14204,"[4, 10, 11, 13, 14]",0,481946.0
14.14203,"[3, 10, 11, 13, 14]",0,481554.0
14.142019999999999,"[2, 10, 11, 13, 14]",0,481161.0
14.14198,"[8, 9, 11, 13, 14]",0,480769.0
14.141969999999999,"[7, 9, 11, 13, 14]",0,480376.0
14.14196,"[6, 9, 11, 13, 14]",0,479984.0
14.14195,"[5, 9, 11, 13, 14]",0,479591.0
14.14194,"[4, 9, 11, 13, 14]",0,479199.0
14.14193,"[3, 9, 11, 13, 14]",0,478807.0
14.141919999999999,"[2, 9, 11, 13, 14]",0,478414.0
14.141869999999999,"[7, 8, 11, 13, 14]",0,478022.0
14.14186,"[6, 8, 11, 13, 14]",0,477629.0
14.14185,"[5, 8, 11, 13, 14]",0,477237.0
14.14184,"[4, 8, 11, 13, 14]",0,476844.0
14.14183,"[3, 8, 11, 13, 14]",0,476452.0
14.14182,"[2, 8, 11, 13, 14]",0,476059.0
14.14176,"[6, 7, 11, 13, 14]",0,475667.0
14.14175,"[5, 7, 11, 13, 14]",0,475274.0
14.14174,"[4, 7, 11, 13, 14]",0,474882.0
14.14173,"[3, 7, 11, 13, 14]",0,474489.0
14.14172,"[2, 7, 11, 13, 14]",0,474097.0
14.14165,"[5, 6, 11, 13, 14]",0,473704.0
14.14164,"[4, 6, 11, 13, 14]",0,473312.0
14.141630000000001,"[3, 6, 11, 13, 14]",0,472920.0
14.14162,"[2, 6, 11, 13, 14]",0,472527.0
14.14154,"[4, 5, 11, 13, 14]",0,472135.0
14.141530000000001,"[3, 5, 11, 13, 14]",0,471742.0
14.14152,"[2, 5, 11, 13, 14]",0,471350.0
14.141430000000001,"[3, 4, 11, 13, 14]",0,470957.0
14.14142,"[2, 4, 11, 13, 14]",0,470565.0
14.141319999999999,"[2, 3, 11, 13, 14]",0,470172.0
14.14098,"[8, 9, 10, 13, 14]",0,469780.0
14.14097,"[7, 9, 10, 13, 14]",0,469387.0
14.14096,"[6, 9, 10, 13, 14]",0,468995.0
14.14095,"[5, 9, 10, 13, 14]",0,468602.0
14.14094,"[4, 9, 10, 13, 14]",0,468210.0
14.14093,"[3, 9, 10, 13, 14]",0,467818.0
14.14092,"[2, 9, 10, 13, 14]",0,467425.0
14.14087,"[7, 8, 10, 13, 14]",0,467033.0
14.14086,"[6, 8, 10, 13, 14]",0,466640.0
14.14085,"[5, 8, 10, 13, 14]",0,466248.0
14.14084,"[4, 8, 10, 13, 14]",0,465855.0
14.140830000000001,"[3, 8, 10, 13, 14]",0,465463.0
14.14082,"[2, 8, 10, 13, 14]",0,465070.0
14.14076,"[6, 7, 10, 13, 14]",0,464678.0
14.14075,"[5, 7, 10, 13, 14]",0,464285.0
14.140740000000001,"[4, 7, 10, 13, 14]",0,463893.0
14.140730000000001,"[3, 7, 10, 13, 14]",0,463500.0
14.14072,"[2, 7, 10, 13, 14]",0,463108.0
14.14065,"[5, 6, 10, 13, 14]",0,462715.0
14.140640000000001,"[4, 6, 10, 13, 14]",0,462323.0
14.140630000000002,"[3, 6, 10, 13, 14]",0,461931.0
14.14062,"[2, 6, 10, 13, 14]",0,461538.0
14.140540000000001,"[4, 5, 10, 13, 14]",0,461146.0
14.140530000000002,"[3, 5, 10, 13, 14]",0,460753.0
14.14052,"[2, 5, 10, 13, 14]",0,460361.0
14.140430000000002,"[3, 4, 10, 13, 14]",0,459968.0
14.14042,"[2, 4, 10, 13, 14]",0,459576.0
14.14032,"[2, 3, 10, 13, 14]",0,459183.0
14.13987,"[7, 8, 9, 13, 14]",0,458791.0
14.13986,"[6, 8, 9, 13, 14]",0,458398.0
14.139850000000001,"[5, 8, 9, 13, 14]",0,458006.0
14.139840000000001,"[4, 8, 9, 13, 14]",0,457613.0
14.139830000000002,"[3, 8, 9, 13, 14]",0,457221.0
14.13982,"[2, 8, 9, 13, 14]",0,456829.0
14.13976,"[6, 7, 9, 13, 14]",0,456436.0
14.139750000000001,"[5, 7, 9, 13, 14]",0,456044.0
14.139740000000002,"[4, 7, 9, 13, 14]",0,455651.0
14.139730000000002,"[3, 7, 9, 13, 14]",0,455259.0
14.13972,"[2, 7, 9, 13, 14]",0,454866.0
14.139650000000001,"[5, 6, 9, 13, 14]",0,454474.0
14.139640000000002,"[4, 6, 9, 13, 14]",0,454081.0
14.139630000000002,"[3, 6, 9, 13, 14]",0,453689.0
14.13962,"[2, 6, 9, 13, 14]",0,453296.0
14.139540000000002,"[4, 5, 9, 13, 14]",0,452904.0
14.139530000000002,"[3, 5, 9, 13, 14]",0,452511.0
14.139520000000001,"[2, 5, 9, 13, 14]",0,452119.0
14.139430000000003,"[3, 4, 9, 13, 14]",0,451726.0
14.139420000000001,"[2, 4, 9, 13, 14]",0,451334.0
14.13932,"[2, 3, 9, 13, 14]",0,450942.0
14.13876,"[6, 7, 8, 13, 14]",0,450549.0
14.13875,"[5, 7, 8, 13, 14]",0,450157.0
14.13874,"[4, 7, 8, 13, 14]",0,449764.0
14.13873,"[3, 7, 8, 13, 14]",0,449372.0
14.13872,"[2, 7, 8, 13, 14]",0,448979.0
14.13865,"[5, 6, 8, 13, 14]",0,448587.0
14.13864,"[4, 6, 8, 13, 14]",0,448194.0
14.138630000000001,"[3, 6, 8, 13, 14]",0,447802.0
14.13862,"[2, 6, 8, 13, 14]",0,447409.0
14.13854,"[4, 5, 8, 13, 14]",0,447017.0
14.138530000000001,"[3, 5, 8, 13, 14]",0,446624.0
14.13852,"[2, 5, 8, 13, 14]",0,446232.0
14.138430000000001,"[3, 4, 8, 13, 14]",0,445839.0
14.13842,"[2, 4, 8, 13, 14]",0,445447.0
14.138319999999998,"[2, 3, 8, 13, 14]",0,445055.0
14.13765,"[5, 6, 7, 13, 14]",0,444662.0
14.137640000000001,"[4, 6, 7, 13, 14]",0,444270.0
14.137630000000001,"[3, 6, 7, 13, 14]",0,443877.0
14.13762,"[2, 6, 7, 13, 14]",0,443485.0
14.137540000000001,"[4, 5, 7, 13, 14]",0,443092.0
14.137530000000002,"[3, 5, 7, 13, 14]",0,442700.0
14.13752,"[2, 5, 7, 13, 14]",0,442307.0
14.137430000000002,"[3, 4, 7, 13, 14]",0,441915.0
14.13742,"[2, 4, 7, 13, 14]",0,441522.0
14.137319999999999,"[2, 3, 7, 13, 14]",0,441130.0
14.136540000000002,"[4, 5, 6, 13, 14]",0,440737.0
14.136530000000002,"[3, 5, 6, 13, 14]",0,440345.0
14.13652,"[2, 5, 6, 13, 14]",0,439953.0
14.136430000000002,"[3, 4, 6, 13, 14]",0,439560.0
14.136420000000001,"[2, 4, 6, 13, 14]",0,439168.0
14.13632,"[2, 3, 6, 13, 14]",0,438775.0
14.135430000000003,"[3, 4, 5, 13, 14]",0,438383.0
14.135420000000002,"[2, 4, 5, 13, 14]",0,437990.0
14.13532,"[2, 3, 5, 13, 14]",0,437598.0
14.134319999999999,"[2, 3, 4, 13, 14]",0,437205.0
14.132089999999998,"[9, 10, 11, 12, 14]",0,436813.0
14.132079999999998,"[8, 10, 11, 12, 14]",0,436420.0
14.132069999999997,"[7, 10, 11, 12, 14]",0,436028.0
14.132059999999997,"[6, 10, 11, 12, 14]",0,435635.0
14.132049999999998,"[5, 10, 11, 12, 14]",0,435243.0
14.132039999999998,"[4, 10, 11, 12, 14]",0,434850.0
14.132029999999999,"[3, 10, 11, 12, 14]",0,434458.0
14.132019999999997,"[2, 10, 11, 12, 14]",0,434066.0
14.131979999999999,"[8, 9, 11, 12, 14]",0,433673.0
14.131969999999997,"[7, 9, 11, 12, 14]",0,433281.0
14.131959999999998,"[6, 9, 11, 12, 14]",0,432888.0
14.131949999999998,"[5, 9, 11, 12, 14]",0,432496.0
14.131939999999998,"[4, 9, 11, 12, 14]",0,432103.0
14.131929999999999,"[3, 9, 11, 12, 14]",0,431711.0
14.131919999999997,"[2, 9, 11, 12, 14]",0,431318.0
14.131869999999997,"[7, 8, 11, 12, 14]",0,430926.0
14.131859999999998,"[6, 8, 11, 12, 14]",0,430533.0
14.131849999999998,"[5, 8, 11, 12, 14]",0,430141.0
14.131839999999999,"[4, 8, 11, 12, 14]",0,429748.0
14.131829999999999,"[3, 8, 11, 12, 14]",0,429356.0
14.131819999999998,"[2, 8, 11, 12, 14]",0,428964.0
14.131759999999998,"[6, 7, 11, 12, 14]",0,428571.0
14.131749999999998,"[5, 7, 11, 12, 14]",0,428179.0
14.131739999999999,"[4, 7, 11, 12, 14]",0,427786.0
14.13173,"[3, 7, 11, 12, 14]",0,427394.0
14.131719999999998,"[2, 7, 11, 12, 14]",0,427001.0
14.131649999999999,"[5, 6, 11, 12, 14]",0,426609.0
14.131639999999999,"[4, 6, 11, 12, 14]",0,426216.0
14.13163,"[3, 6, 11, 12, 14]",0,425824.0
14.131619999999998,"[2, 6, 11, 12, 14]",0,425431.0
14.13154,"[4, 5, 11, 12, 14]",0,425039.0
14.13153,"[3, 5, 11, 12, 14]",0,424646.0
14.131519999999998,"[2, 5, 11, 12, 14]",0,424254.0
14.13143,"[3, 4, 11, 12, 14]",0,423861.0
14.131419999999999,"[2, 4, 11, 12, 14]",0,423469.0
14.131319999999997,"[2, 3, 11, 12, 14]",0,423077.0
14.13098,"[8, 9, 10, 12, 14]",0,422684.0
14.130969999999998,"[7, 9, 10, 12, 14]",0,422292.0
14.130959999999998,"[6, 9, 10, 12, 14]",0,421899.0
14.130949999999999,"[5, 9, 10, 12, 14]",0,421507.0
14.130939999999999,"[4, 9, 10, 12, 14]",0,421114.0
14.13093,"[3, 9, 10, 12, 14]",0,420722.0
14.130919999999998,"[2, 9, 10, 12, 14]",0,420329.0
14.130869999999998,"[7, 8, 10, 12, 14]",0,419937.0
14.130859999999998,"[6, 8, 10, 12, 14]",0,419544.0
14.130849999999999,"[5, 8, 10, 12, 14]",0,419152.0
14.13084,"[4, 8, 10, 12, 14]",0,418759.0
14.13083,"[3, 8, 10, 12, 14]",0,418367.0
14.130819999999998,"[2, 8, 10, 12, 14]",0,417974.0
14.130759999999999,"[6, 7, 10, 12, 14]",0,417582.0
14.130749999999999,"[5, 7, 10, 12, 14]",0,417190.0
14.13074,"[4, 7, 10, 12, 14]",0,416797.0
14.13073,"[3, 7, 10, 12, 14]",0,416405.0
14.130719999999998,"[2, 7, 10, 12, 14]",0,416012.0
14.13065,"[5, 6, 10, 12, 14]",0,415620.0
